xc,yc
-162.23012,65.08744
-162.21509,65.0933
-162.20006,65.09915
-162.18501,65.105
-162.16997,65.110855
-162.15492,65.11671
-162.13988,65.12256
-162.12482,65.1284
-162.10976,65.13425
-162.09468,65.14009
-162.0796,65.145935
-162.06453,65.15178
-162.04945,65.157616
-162.03436,65.16345
-162.01927,65.16929
-162.00417,65.175125
-161.98907,65.18096
-161.97397,65.18679
-161.95885,65.19263
-161.94373,65.198456
-161.9286,65.20428
-161.91348,65.210106
-161.89835,65.215935
-161.88321,65.221756
-161.86807,65.22758
-161.85292,65.2334
-161.83777,65.23922
-161.8226,65.24503
-161.80745,65.250854
-161.79228,65.25667
-161.7771,65.26248
-161.76192,65.26829
-161.74673,65.2741
-161.73155,65.27991
-161.71635,65.28572
-161.70116,65.29152
-161.68596,65.297325
-161.67075,65.30313
-161.65553,65.30893
-161.64032,65.31473
-161.62509,65.32053
-161.60986,65.326324
-161.59464,65.33212
-161.57939,65.33791
-161.56415,65.34371
-161.5489,65.3495
-161.53365,65.35529
-161.51839,65.36108
-161.50311,65.36687
-161.48785,65.37265
-161.47258,65.37843
-161.45729,65.38422
-161.44202,65.39
-161.42673,65.395775
-161.41142,65.40155
-161.39613,65.407326
-161.38083,65.4131
-161.36551,65.41888
-161.3502,65.42465
-161.33487,65.43042
-161.31955,65.43619
-161.30421,65.441956
-161.28888,65.44772
-161.27354,65.45348
-161.2582,65.45925
-161.24284,65.46501
-161.2275,65.47077
-161.21213,65.47653
-161.19676,65.482285
-161.1814,65.48804
-161.16602,65.4938
-161.15063,65.49955
-161.13525,65.505295
-161.11986,65.51105
-161.10446,65.51679
-161.08907,65.522545
-161.07365,65.52829
-161.05824,65.53403
-161.04282,65.53977
-161.0274,65.54551
-161.01198,65.551254
-160.99654,65.55699
-160.98111,65.56273
-160.96565,65.56846
-160.95021,65.574196
-160.93475,65.579926
-160.9193,65.585655
-160.90384,65.591385
-160.88837,65.59711
-160.8729,65.60284
-160.85742,65.60856
-160.84193,65.61428
-160.82645,65.62
-160.81094,65.625725
-160.79546,65.63144
-160.77994,65.63715
-160.76443,65.64287
-160.74892,65.64858
-160.7334,65.6543
-160.71788,65.66
-160.70235,65.66572
-160.68681,65.671425
-160.67126,65.67713
-160.65572,65.68283
-160.64017,65.68854
-160.62462,65.69424
-160.60905,65.699936
-160.59349,65.705635
-160.57791,65.711334
-160.56235,65.717026
-160.54675,65.722725
-160.53117,65.72842
-160.51558,65.73411
-160.49998,65.73979
-160.48438,65.74548
-160.46877,65.75117
-160.45316,65.75685
-160.43755,65.762535
-160.42192,65.76822
-160.4063,65.7739
-160.39066,65.77958
-160.37502,65.785255
-160.35938,65.79093
-160.34372,65.79661
-160.32806,65.80228
-160.31241,65.807945
-160.29675,65.81362
-160.28108,65.81929
-160.2654,65.82495
-160.24973,65.83062
-160.23404,65.83628
-160.21834,65.84194
-160.20265,65.8476
-160.18695,65.853264
-160.17123,65.85892
-160.15553,65.86458
-160.13982,65.87023
-160.12408,65.875885
-160.10837,65.88154
-160.09264,65.887184
-160.07689,65.89283
-160.06116,65.89848
-160.04541,65.90413
-160.02965,65.90977
-160.01389,65.91541
-163.5338,64.55423
-163.51921,64.56021
-163.50461,64.56619
-163.49,64.572174
-163.4754,64.57815
-163.4608,64.58413
-163.4462,64.5901
-163.43158,64.59608
-163.41695,64.60205
-163.40233,64.608025
-163.3877,64.61399
-163.37306,64.619965
-163.35841,64.62593
-163.34377,64.6319
-163.32912,64.637856
-163.31445,64.64382
-163.2998,64.64978
-163.28513,64.65575
-163.27046,64.661705
-163.25578,64.66766
-163.2411,64.673615
-163.22643,64.67957
-163.21173,64.685524
-163.19704,64.691475
-163.18233,64.697426
-163.16763,64.70338
-163.15292,64.70932
-163.1382,64.71527
-163.12349,64.721214
-163.10876,64.72716
-163.09402,64.73309
-163.0793,64.73904
-163.06456,64.74497
-163.0498,64.750916
-163.03506,64.75685
-163.02031,64.76279
-163.00554,64.768715
-162.99078,64.77465
-162.97601,64.78058
-162.96124,64.78651
-162.94646,64.792435
-162.93167,64.79836
-162.91689,64.80428
-162.9021,64.81021
-162.8873,64.81613
-162.8725,64.82205
-162.85768,64.827965
-162.84286,64.833885
-162.82805,64.8398
-162.81323,64.84572
-162.7984,64.85163
-162.78357,64.857544
-162.76872,64.86345
-162.75389,64.86936
-162.73903,64.87527
-162.72418,64.88117
-162.70932,64.88708
-162.69446,64.89298
-162.6796,64.89888
-162.66472,64.90478
-162.64984,64.91068
-162.63496,64.91658
-162.62007,64.92247
-162.60518,64.92837
-162.59029,64.93426
-162.57538,64.94015
-162.56047,64.94604
-162.54556,64.95193
-162.53064,64.95782
-162.51572,64.9637
-162.5008,64.96958
-162.48586,64.97547
-162.47092,64.981346
-162.45598,64.98723
-162.44104,64.99311
-162.42609,64.998985
-162.41112,65.00486
-162.39616,65.010735
-162.3812,65.01661
-162.36623,65.02248
-162.35124,65.02834
-162.33626,65.03422
-162.32127,65.040085
-162.30629,65.045944
-162.29129,65.05181
-162.27629,65.05767
-162.26128,65.06353
-162.24626,65.06939
-162.23125,65.07525
-162.21623,65.08111
-162.2012,65.08696
-162.18617,65.09281
-162.17113,65.09867
-162.15608,65.104515
-162.14104,65.11037
-162.12599,65.11622
-162.11093,65.12206
-162.09587,65.12791
-162.08081,65.13375
-162.06573,65.13959
-162.05066,65.14543
-162.03557,65.15127
-162.02048,65.157104
-162.00539,65.16294
-161.9903,65.16878
-161.97519,65.174614
-161.96008,65.18044
-161.94498,65.18627
-161.92986,65.1921
-161.91473,65.19793
-161.89961,65.20376
-161.88448,65.20958
-161.86934,65.2154
-161.85419,65.22122
-161.83905,65.22704
-161.8239,65.232864
-161.80873,65.23868
-161.79358,65.24449
-161.77841,65.250305
-161.76323,65.25612
-161.74805,65.26193
-161.73286,65.26774
-161.71768,65.27355
-161.70248,65.27936
-161.68729,65.285164
-161.67209,65.29096
-161.65688,65.29677
-161.64166,65.30257
-161.62645,65.308365
-161.61122,65.31416
-161.596,65.31996
-161.58076,65.32575
-161.56552,65.33155
-161.55028,65.33734
-161.53503,65.34313
-161.51978,65.34892
-161.50452,65.354706
-161.48926,65.3605
-161.47398,65.36628
-161.45871,65.37206
-161.44344,65.37784
-161.42815,65.38362
-161.41286,65.3894
-161.39757,65.39518
-161.38226,65.400955
-161.36696,65.40673
-161.35165,65.4125
-161.33633,65.418274
-161.32101,65.42404
-161.3057,65.42981
-161.29036,65.43558
-161.27502,65.44134
-161.25969,65.447105
-161.24434,65.452866
-161.22899,65.458626
-161.21364,65.464386
-161.19827,65.470146
-161.1829,65.4759
-161.16754,65.48165
-161.15216,65.487404
-161.13678,65.49316
-161.1214,65.49891
-161.106,65.50466
-161.0906,65.51041
-161.07521,65.51615
-161.0598,65.5219
-161.04439,65.52764
-161.02898,65.53338
-161.01355,65.539116
-160.99812,65.54486
-160.9827,65.55059
-160.96725,65.55633
-160.95181,65.562065
-160.93637,65.567795
-160.92091,65.573524
-160.90546,65.579254
-160.89,65.584984
-160.87453,65.590706
-160.85905,65.596436
-160.84358,65.60216
-160.8281,65.60788
-160.8126,65.6136
-160.7971,65.619316
-160.78162,65.62504
-160.76611,65.63075
-160.7506,65.63647
-160.73508,65.64218
-160.71956,65.64789
-160.70404,65.6536
-160.6885,65.65931
-160.67297,65.665016
-160.65744,65.67072
-160.64189,65.67642
-160.62634,65.68213
-160.61078,65.68783
-160.59523,65.69353
-160.57967,65.69923
-160.56409,65.70492
-160.54851,65.71062
-160.53293,65.71631
-160.51735,65.722
-160.50175,65.72769
-160.48616,65.733376
-160.47055,65.73907
-160.45494,65.74475
-160.43933,65.750435
-160.42372,65.75612
-160.4081,65.761795
-160.39247,65.76748
-160.37683,65.773155
-160.36119,65.77883
-160.34555,65.78451
-160.32991,65.790184
-160.31425,65.79585
-160.29858,65.80152
-160.28293,65.80719
-160.26726,65.81286
-160.25159,65.81853
-160.2359,65.82419
-160.22021,65.82985
-160.20453,65.83551
-160.18883,65.84117
-160.17313,65.84683
-160.15742,65.852486
-160.14172,65.85815
-160.126,65.8638
-160.11028,65.869446
-160.09456,65.8751
-160.07883,65.88075
-160.06308,65.8864
-160.04735,65.892044
-160.0316,65.89769
-160.01584,65.90333
-163.51988,64.54795
-163.5053,64.55393
-163.4907,64.55991
-163.4761,64.565895
-163.4615,64.57187
-163.4469,64.57785
-163.43228,64.583824
-163.41766,64.5898
-163.40305,64.59577
-163.38841,64.60174
-163.3738,64.60771
-163.35915,64.61368
-163.34451,64.619644
-163.32986,64.62561
-163.31522,64.63158
-163.30055,64.637535
-163.28589,64.64349
-163.27122,64.64946
-163.25656,64.65542
-163.24188,64.66137
-163.2272,64.66733
-163.21252,64.67328
-163.19783,64.67923
-163.18314,64.68518
-163.16843,64.69113
-163.15373,64.69708
-163.13902,64.703026
-163.1243,64.70898
-163.10959,64.71492
-163.09486,64.720856
-163.08012,64.7268
-163.0654,64.73274
-163.05066,64.73868
-163.0359,64.74461
-163.02116,64.75055
-163.00641,64.756485
-162.99165,64.76241
-162.97688,64.76835
-162.96211,64.77428
-162.94734,64.780205
-162.93256,64.78613
-162.91779,64.79205
-162.90298,64.79798
-162.8882,64.8039
-162.8734,64.80982
-162.8586,64.81574
-162.8438,64.82166
-162.82898,64.827576
-162.81416,64.83349
-162.79933,64.83941
-162.7845,64.84532
-162.76967,64.85123
-162.75484,64.85714
-162.73999,64.863045
-162.72514,64.86895
-162.7103,64.874855
-162.69543,64.88076
-162.68057,64.886665
-162.66571,64.89256
-162.65083,64.89846
-162.63596,64.90436
-162.62108,64.910255
-162.60619,64.91615
-162.5913,64.92204
-162.5764,64.92794
-162.5615,64.93383
-162.54659,64.93972
-162.53168,64.9456
-162.51675,64.95149
-162.50183,64.957375
-162.48691,64.96326
-162.47197,64.96914
-162.45703,64.97502
-162.4421,64.9809
-162.42715,64.98678
-162.4122,64.99265
-162.39725,64.99853
-162.38228,65.0044
-162.36731,65.01028
-162.35234,65.01614
-162.33736,65.02201
-162.32239,65.02788
-162.30739,65.033745
-162.2924,65.03961
-162.2774,65.04547
-162.2624,65.05134
-162.24739,65.0572
-162.23239,65.06306
-162.21738,65.06891
-162.20235,65.07477
-162.18732,65.08062
-162.17229,65.08647
-162.15726,65.09232
-162.14221,65.098175
-162.12717,65.10403
-162.1121,65.10987
-162.09706,65.115715
-162.082,65.12156
-162.06693,65.1274
-162.05185,65.13325
-162.03677,65.139084
-162.0217,65.14492
-162.0066,65.15076
-161.99152,65.15659
-161.97643,65.16243
-161.96132,65.16826
-161.94621,65.174095
-161.9311,65.179924
-161.91599,65.18575
-161.90086,65.191574
-161.88574,65.1974
-161.8706,65.203224
-161.85547,65.209045
-161.84032,65.21487
-161.82518,65.22069
-161.81003,65.2265
-161.79486,65.23232
-161.77971,65.23814
-161.76454,65.24395
-161.74936,65.24976
-161.73419,65.25557
-161.71901,65.26138
-161.70381,65.26719
-161.68863,65.272995
-161.67343,65.2788
-161.65822,65.2846
-161.64302,65.290405
-161.6278,65.2962
-161.6126,65.302
-161.59737,65.3078
-161.58214,65.31359
-161.56691,65.31939
-161.55167,65.32518
-161.53642,65.33097
-161.52118,65.33676
-161.50592,65.342545
-161.49066,65.348335
-161.4754,65.35412
-161.46013,65.3599
-161.44485,65.365685
-161.42958,65.37147
-161.41429,65.37724
-161.399,65.383026
-161.38371,65.3888
-161.36841,65.39458
-161.3531,65.400345
-161.3378,65.40612
-161.32248,65.41189
-161.30717,65.417656
-161.29184,65.42342
-161.27652,65.42919
-161.26118,65.43496
-161.24583,65.44072
-161.2305,65.44648
-161.21515,65.45224
-161.19978,65.458
-161.18443,65.46376
-161.16907,65.46951
-161.1537,65.475266
-161.13832,65.48102
-161.12294,65.48677
-161.10756,65.49252
-161.09216,65.49827
-161.07677,65.50401
-161.06137,65.50976
-161.04596,65.5155
-161.03055,65.52125
-161.01514,65.526985
-160.99971,65.53272
-160.98428,65.53846
-160.96886,65.5442
-160.95341,65.549934
-160.93797,65.555664
-160.92253,65.56139
-160.90707,65.56712
-160.89162,65.57285
-160.87616,65.57858
-160.86069,65.584305
-160.84521,65.590034
-160.82974,65.59576
-160.81425,65.60148
-160.79877,65.60719
-160.78328,65.612915
-160.76778,65.61863
-160.75227,65.624344
-160.73677,65.63006
-160.72125,65.63577
-160.70573,65.64148
-160.69022,65.647194
-160.67468,65.6529
-160.65915,65.65861
-160.6436,65.66431
-160.62807,65.67001
-160.61252,65.67571
-160.59695,65.68141
-160.5814,65.68711
-160.56583,65.69281
-160.55026,65.6985
-160.53468,65.7042
-160.5191,65.70989
-160.50352,65.71558
-160.48793,65.72127
-160.47234,65.72696
-160.45673,65.73264
-160.44113,65.73833
-160.42552,65.74401
-160.4099,65.749695
-160.39427,65.75538
-160.37865,65.761055
-160.36302,65.76673
-160.34738,65.77241
-160.33174,65.77808
-160.31609,65.78375
-160.30043,65.78943
-160.28477,65.7951
-160.26912,65.800766
-160.25345,65.80643
-160.23778,65.812096
-160.22209,65.81776
-160.2064,65.82342
-160.19072,65.82908
-160.17502,65.83474
-160.15933,65.8404
-160.14362,65.846054
-160.12791,65.85171
-160.1122,65.85736
-160.09648,65.863014
-160.08075,65.86866
-160.06502,65.87431
-160.04929,65.87996
-160.03354,65.885605
-160.01779,65.89125
-163.50598,64.54167
-163.4914,64.54765
-163.4768,64.553635
-163.4622,64.559616
-163.4476,64.56559
-163.433,64.57157
-163.41838,64.577545
-163.40376,64.58352
-163.38914,64.589485
-163.37453,64.59546
-163.3599,64.601425
-163.34525,64.60739
-163.33061,64.61336
-163.31596,64.61932
-163.30132,64.62529
-163.28665,64.63125
-163.272,64.63721
-163.25732,64.643166
-163.24266,64.649124
-163.22798,64.65508
-163.2133,64.66103
-163.19862,64.66699
-163.18393,64.67294
-163.16924,64.678894
-163.15454,64.68484
-163.13983,64.69079
-163.12512,64.69673
-163.11041,64.702675
-163.09569,64.70862
-163.08096,64.71456
-163.06624,64.720505
-163.0515,64.72644
-163.03676,64.732376
-163.02202,64.73831
-163.00726,64.74425
-162.99251,64.75018
-162.97775,64.75611
-162.963,64.76205
-162.94823,64.767975
-162.93346,64.7739
-162.91867,64.77982
-162.90388,64.78575
-162.8891,64.79167
-162.87431,64.79759
-162.85951,64.80351
-162.84471,64.80943
-162.8299,64.81535
-162.81508,64.821266
-162.80026,64.82718
-162.78545,64.83309
-162.77061,64.839005
-162.75578,64.84492
-162.74095,64.85082
-162.7261,64.856735
-162.71126,64.86264
-162.69641,64.868546
-162.68155,64.87444
-162.66669,64.88035
-162.65182,64.886246
-162.63695,64.89214
-162.62207,64.89804
-162.6072,64.90394
-162.5923,64.90983
-162.57741,64.915726
-162.56252,64.921616
-162.5476,64.927505
-162.5327,64.933395
-162.51779,64.93928
-162.50287,64.94517
-162.48796,64.95105
-162.47302,64.95693
-162.4581,64.962814
-162.44316,64.9687
-162.42822,64.97457
-162.41327,64.98045
-162.39832,64.98633
-162.38336,64.9922
-162.36841,64.99807
-162.35344,65.003944
-162.33846,65.00981
-162.32349,65.01568
-162.3085,65.021545
-162.29352,65.02741
-162.27853,65.03328
-162.26353,65.03914
-162.24854,65.045
-162.23352,65.05086
-162.2185,65.05672
-162.20349,65.06258
-162.18848,65.06843
-162.17345,65.07428
-162.15842,65.08013
-162.14339,65.08598
-162.12834,65.091835
-162.1133,65.09768
-162.09824,65.10353
-162.08319,65.109375
-162.06813,65.11522
-162.05305,65.121056
-162.03798,65.1269
-162.0229,65.13274
-162.00783,65.13857
-161.99274,65.14441
-161.97765,65.150246
-161.96255,65.15608
-161.94745,65.16191
-161.93234,65.16774
-161.91724,65.17357
-161.90211,65.1794
-161.887,65.18522
-161.87187,65.19105
-161.85674,65.19687
-161.8416,65.20269
-161.82646,65.20851
-161.81131,65.21433
-161.79616,65.220146
-161.781,65.22596
-161.76584,65.23177
-161.75067,65.23759
-161.7355,65.2434
-161.72032,65.24921
-161.70514,65.25502
-161.68996,65.260826
-161.67477,65.26663
-161.65958,65.27243
-161.64436,65.27824
-161.62917,65.284035
-161.61395,65.28983
-161.59872,65.29563
-161.58351,65.30143
-161.56828,65.30722
-161.55305,65.31302
-161.53781,65.31881
-161.52257,65.3246
-161.50732,65.33039
-161.49207,65.336174
-161.4768,65.341965
-161.46155,65.34775
-161.44627,65.35353
-161.431,65.359314
-161.41573,65.36509
-161.40045,65.37087
-161.38516,65.37665
-161.36986,65.38242
-161.35457,65.3882
-161.33926,65.39397
-161.32396,65.39974
-161.30864,65.40551
-161.29332,65.41128
-161.278,65.417046
-161.26266,65.422806
-161.24733,65.42857
-161.232,65.43433
-161.21664,65.440094
-161.2013,65.445854
-161.18594,65.451614
-161.1706,65.45737
-161.15523,65.46313
-161.13985,65.46888
-161.12448,65.47463
-161.1091,65.48038
-161.09372,65.48613
-161.07832,65.491875
-161.06293,65.49762
-161.04753,65.503365
-161.03212,65.50911
-161.01671,65.51485
-161.0013,65.52059
-160.98587,65.52633
-160.97044,65.53207
-160.95502,65.5378
-160.93959,65.54353
-160.92415,65.54926
-160.90869,65.555
-160.89325,65.56073
-160.87779,65.56645
-160.86232,65.57218
-160.84686,65.5779
-160.83139,65.583626
-160.81592,65.58935
-160.80043,65.59507
-160.78494,65.60079
-160.76945,65.60651
-160.75395,65.61222
-160.73845,65.617935
-160.72295,65.62365
-160.70743,65.629364
-160.69191,65.63507
-160.67639,65.64078
-160.66086,65.646484
-160.64532,65.65219
-160.62979,65.6579
-160.61424,65.6636
-160.5987,65.6693
-160.58315,65.674995
-160.56758,65.680695
-160.55202,65.68639
-160.53644,65.692085
-160.52087,65.69778
-160.5053,65.70347
-160.4897,65.70916
-160.47412,65.71485
-160.45851,65.720535
-160.44292,65.72623
-160.4273,65.73191
-160.4117,65.73759
-160.39609,65.74327
-160.38046,65.748955
-160.36484,65.75463
-160.34921,65.76031
-160.33357,65.76598
-160.31793,65.77165
-160.30228,65.77733
-160.28662,65.783
-160.27097,65.788666
-160.25531,65.794334
-160.23964,65.8
-160.22397,65.805664
-160.20828,65.811325
-160.1926,65.816986
-160.17691,65.82265
-160.16122,65.82831
-160.14552,65.83396
-160.12982,65.83962
-160.1141,65.845276
-160.09839,65.85092
-160.08267,65.856575
-160.06696,65.86223
-160.05122,65.867874
-160.03548,65.87352
-160.01974,65.879166
-160.004,65.8848
-163.49208,64.5354
-163.4775,64.54138
-163.4629,64.547356
-163.4483,64.55334
-163.4337,64.55931
-163.4191,64.565285
-163.4045,64.57126
-163.38988,64.57723
-163.37524,64.583206
-163.36063,64.58917
-163.346,64.59514
-163.33136,64.601105
-163.31671,64.60707
-163.30208,64.61304
-163.28741,64.618996
-163.27277,64.62496
-163.2581,64.63092
-163.24344,64.63688
-163.22878,64.64284
-163.2141,64.64879
-163.19942,64.65475
-163.18472,64.6607
-163.17004,64.66665
-163.15535,64.6726
-163.14064,64.67854
-163.12595,64.684494
-163.11124,64.69044
-163.09651,64.69638
-163.0818,64.702324
-163.06708,64.70827
-163.05234,64.7142
-163.03761,64.72014
-163.02287,64.726074
-163.00813,64.73201
-162.99338,64.737946
-162.97862,64.74388
-162.96387,64.74981
-162.94911,64.75574
-162.93434,64.761665
-162.91957,64.76759
-162.90479,64.77352
-162.89,64.77944
-162.87521,64.78536
-162.86043,64.79128
-162.84563,64.7972
-162.83083,64.80312
-162.81601,64.809044
-162.80121,64.81496
-162.78638,64.82087
-162.77156,64.82678
-162.75673,64.832695
-162.7419,64.8386
-162.72707,64.84451
-162.71222,64.85042
-162.69737,64.85632
-162.68253,64.86223
-162.66766,64.868126
-162.6528,64.87403
-162.63794,64.87993
-162.62306,64.885826
-162.60818,64.89172
-162.5933,64.89761
-162.57841,64.90351
-162.56354,64.9094
-162.54863,64.91529
-162.53374,64.92118
-162.51883,64.92707
-162.50392,64.93295
-162.489,64.93884
-162.47408,64.944725
-162.45915,64.95061
-162.44421,64.95649
-162.42928,64.962364
-162.41434,64.96825
-162.3994,64.97412
-162.38445,64.979996
-162.36949,64.98587
-162.35452,64.99174
-162.33955,64.99761
-162.32458,65.00348
-162.30962,65.009346
-162.29463,65.01521
-162.27965,65.02107
-162.26465,65.02694
-162.24966,65.0328
-162.23466,65.03866
-162.21965,65.04452
-162.20464,65.05038
-162.18962,65.05624
-162.1746,65.06209
-162.15958,65.06794
-162.14455,65.07379
-162.12952,65.07964
-162.11447,65.08549
-162.09943,65.09134
-162.08438,65.09718
-162.06932,65.10303
-162.05426,65.10887
-162.03918,65.11471
-162.02412,65.12055
-162.00905,65.12639
-161.99396,65.132225
-161.97888,65.13806
-161.96379,65.14389
-161.94868,65.14973
-161.9336,65.155556
-161.91849,65.161385
-161.90337,65.16721
-161.88826,65.17304
-161.87314,65.17886
-161.85802,65.18469
-161.84288,65.19051
-161.82774,65.196335
-161.8126,65.20215
-161.79745,65.20797
-161.7823,65.21378
-161.76715,65.219604
-161.75198,65.22541
-161.73682,65.231224
-161.72165,65.23704
-161.70647,65.24284
-161.69128,65.24865
-161.6761,65.254456
-161.66092,65.26026
-161.64572,65.26607
-161.63051,65.271866
-161.61531,65.277664
-161.6001,65.28346
-161.58488,65.28926
-161.56966,65.29506
-161.55443,65.30085
-161.5392,65.30665
-161.52396,65.31244
-161.50871,65.31823
-161.49347,65.32401
-161.47823,65.3298
-161.46297,65.33559
